faction_id|name|id|cost|detachment|detachment_id|upgrade|legend|description|support_leader|
SM|Blades of Valour|000010676004|15|Bastion Task Force|000001130|false|This officer and their honour guard of dedicated battle-brothers have been presented with masterwork combat blades in recognition of the selfless battle they are about to fight.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Improve the Armour Penetration characteristic of melee weapons equipped by the bearer and Battleline models in the bearer’s unit by 1.||
SM|Orb of the Emperor’s Aegis|000010396004|10|Vindication Task Force|000001092|false|What Dark Age technology may lie inside this icon-wreathed sphere pales compared to its true power: that of the Emperor’s blessing. When activated, the orb briefly emits a glowing nimbus of protective energy so powerful that it can hold back the corruptive fury of the naked Warp. Thus shielded, Black Templars may use their fleet’s teleportarium shrines even without the awesome protection of Terminator armour.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Models in the bearer’s unit have the Deep Strike ability.||
SM|Scroll of Proclamation|000010684004|15|Reclamation Force|000001132|false|Finely scribed on vellum and tightly bound in an armoured scroll case, the words of Roboute Guilliman’s Consilias Imperitus Ultimar prove a constant source of inspiration that drive this warrior ever onward.|When this unit declares a charge, if an enemy unit within range of an objective is within 12" of this unit, you can use this <b>enhancement</b>. If you do:<br><ul><li>This unit can re-roll that charge roll.</li><li>This unit must end that charge move engaged with one or more of those enemy units.</li></ul>||
SM|Astartes Tank Ace (Aura)|000010783005|40|Headhunter Task Force|000001148|false|The commander of this battle tank is a storied tank ace whose exploits are the stuff of Chapter legend. Crews who fight at their side are inspired by their aggression and eagerness to join the battle.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">VEHICLE</span> model only. In your Shooting phase, while a friendly <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">VEHICLE</span> unit is within 6" of the bearer, ranged weapons equipped by models in that unit have the [ASSAULT] ability.||
SM|Malodraxian Standard|000010460005|20|Emperor’s Shield|000001103|false|Crafted in the aftermath of Lysander’s great victory over the Iron Warriors on Malodrax, this gilded banner inspires the Imperial Fists to shatter their foes.|Adeptus Astartes Ancient model only. Each time an attack targets the bearer’s unit, if the Strength characteristic of that attack is greater than the Toughness characteristic of the bearer’s unit, subtract 1 from the Wound roll.||
SM|Liberatum|000010684005|25|Reclamation Force|000001132|false|Forged on Macragge by the finest artisans, this weapon’s machine spirit is said to burn with a desire to see the Five Hundred Worlds ripped from the grasp of heretics and despots.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Each time the bearer makes an attack that targets an enemy unit, if the target is within range of an objective marker, you can re-roll the Hit roll and you can re-roll the Wound roll.||
SM|The Tome of Ectoclades|000008522005|30|Black Spear Task Force|000000808|false|This grimoire, bound in the skin of the alien, holds the most powerful truths the Deathwatch have uncovered about their foes, whether xenos or those who harbour them. On occasion, such knowledge has been known to save not only the book’s custodian, but entire worlds.|Watch Master or Captain model only. Once per battle, after you have selected your Oath of Moment target, the bearer can use this Enhancement. If it does, select a second enemy unit to be an Oath of Moment target.<br><br><b>Designer’s Note:</b> <i>This means that each time a model with the Oath of Moment ability makes an attack that targets either of your Oath of Moment targets, you can re-roll the Hit roll.</i>||
SM|Iron Resolve|000008494005|15|1st Company Task Force|000000798|false|This hero shrugs off even horrendous wounds.|ADEPTUS ASTARTES TERMINATOR model only. The bearer has the Feel No Pain 5+ ability. Once per battle, after the bearer’s unit is selected as the target of one or more attacks, the bearer can use this Enhancement. If it does, until the end of the phase, models in the bearer’s unit have the Feel No Pain 5+ ability.||
SM|Gleaming Pinions|000009190005|25|The Angelic Host|000000901|false|The elaborately crafted ailerons of this jump pack allow the wearer to manoeuvre, twist and bank at incredible speeds.|ADEPTUS ASTARTES JUMP PACK model only. In your opponent’s Movement phase, if an enemy unit ends a move within 8" of this unit, if this unit is not within Engagement Range of one or more enemy units, this unit can make a Normal move of up to 6".||
SM|Master of Machine War|000008478005|20|Ironstorm Spearhead|000000794|false|This commander is supremely gifted in the strategies of armoured warfare, understanding the capabilities of every war engine in the Chapters arsenal. Delivering precision orders, they ensure the vehicles under their command inflict the most punishing damage to the enemy even amidst complex manoeuvres.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. In your Command phase, select one Adeptus Astartes Vehicle model within 6" of the bearer. Until the start of your next Command phase, that <span class="kwb">VEHICLE</span> is eligible to shoot even if it Fell Back or Advanced this turn.||
SM|Angel’s Fang|000010645005|25|Rage-cursed Onslaught|000001123|false|This artificer-crafted weapon has a dark reputation amongst the Chapter. Yet none can deny its lethality, or its machine-spirit’s desire to drink the blood of the mightiest foes.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Each time the bearer makes a melee attack that targets a <span class="kwb">CHARACTER</span>, <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> unit, that attack has the [SUSTAINED HITS 2] ability.||
SM|Hunter’s Instincts|000008486005|25|Stormlance Task Force|000000796|false|This mounted huntsman espouses the value of circling the enemy and striking suddenly from an unexpected quarter upon their speeding steed, the better to land the killing blow.|ADEPTUS ASTARTES MOUNTED model only. If the bearer’s unit is in Strategic Reserves, for the purposes of setting up that unit on the battlefield, treat the current battle round number as being one higher than it actually is.||
SM|Herald of Sacred Slaughter|000010400005|15|Godhammer Assault Force|000001093|false|A pious harbinger of the crusade’s destructive potential, this warrior pushes forward at the first opportunity, eager to bring the Emperor’s judgement to the foe.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. In the Declare Battle Formations step, if the bearer starts the battle embarked within a Dedicated Transport, that <span class="kwb">DEDICATED</span> <span class="kwb">TRANSPORT</span> has the Scouts 9" ability.||
SM|Architect of War|000008474005|25|Anvil Siege Force|000000793|false|There are few who have a deeper understanding of the tenets of siege warfare than this warrior.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. While the bearer is leading a unit, ranged weapons equipped by models in that unit have the [IGNORES COVER] ability.||
SM|Helm of the Beastslayer|000010269005|15|Saga of the Beastslayer|000001070|false|Wrought from the carapace of a nameless xenos monstrosity, this helm offers unparalleled protection.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Each time an attack made by a <span class="kwb">CHARACTER</span>, <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> model targets the bearer’s unit, reduce the Armour Penetration characteristic of that attack by 1.||
SM|Thunderwolf’s Fortitude|000010265005|25|Saga of the Bold|000001069|false|Possessed of indomitable fortitude, this champion of Fenris refuses the call of Morkai, fighting beyond the limits of even a Space Marine’s endurance.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. (Once per battle, per army) When this model is destroyed, at the end of the phase, roll one D6:<br><ul><li>On a 2+, set up this model on the battlefield, unengaged and as close as possible to where it was <b>destroyed</b>. This model is not part of an attached unit and its unit has a starting strength of 1. This model has 3 wounds remaining.</li></ul>||
SM|Feral Rage|000010261005|10|Saga of the Hunter|000001068|false|There is no substitute for raw aggression. This warrior fights with the berserk rage of a thunderwolf, tearing apart their foes with violent fury.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Add 1 to the Attacks characteristic of melee weapons equipped by the bearer. Each time the bearer ends a Charge move, until the end of the turn, add an additional 1 to the Attacks characteristic of those weapons.||
SM|Temporal Corridor|000009785005|25|Librarius Conclave|000000994|false|Folding existence around an invisible path along which time is altered, the Librarian propels his allies across the battlefield with supernatural swiftness.|ADEPTUS ASTARTES PSYKER model only.<br><ul><li>If this unit has the Telekinesis Discipline ability, this unit has Deep Strike.</li><li>At the end of your opponent’s Fight phase, if this unit is unengaged, you can use this ability. If you do:<br><ul><li>Place this unit in strategic reserves.</li><li>This unit can make an ingress move in your next Movement phase (including in your first turn).</li></ul></li></ul>||
SM|Gift of Foresight|000008376005|15|Liberator Assault Group|000000758|false|This heroic warrior bears a glimmering of Sanguinius' prophetic gifts. Flashes of foresight allow him to weave around his enemy's blows with supernatural skill.|Adeptus Astartes model only. Once per battle round, just after making a Hit roll, a Wound roll or a saving throw for the bearer, you can treat the result as an unmodified roll of 6 instead.||
SM|Fire Discipline|000008353005|25|Gladius Task Force|000000750|false|This commander drills his warriors relentlessly; combined with the Adeptus Astartes’ incredible reflexes, they produce a devastating rate of fire.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. While the bearer is leading a unit, ranged weapons equipped by models in that unit have the [SUSTAINED HITS 1] ability. In addition, while the bearer’s unit is under the effects of the Devastator Doctrine, you can reroll Advance rolls made for that unit.||
SM|Deathwing Assault|000008774005|30|Inner Circle Task Force|000000835|false|Employing shock assault doctrines requiring ancient technology and immense tactical skill, the Deathwing are masters of catching their foes wholly unawares.|Deathwing model with the Deep Strike ability only. The bearer’s unit can be set up using the Deep Strike ability in the Reinforcements step of your first, second or third Movement phase, regardless of any mission rules.||
SM|Pennant of Remembrance|000008771005|10|Unforgiven Task Force|000000834|false|This hallowed banner records the names and deeds of legendary members of the Deathwing, stoking still firmer resolve in those who fight beneath it.|Ancient model only. While the bearer is leading a unit, models in that unit have the Feel No Pain 6+ ability. While that unit is Battle-shocked, models in that unit have the Feel No Pain 4+ ability instead.||
SM|Skjald’s Foretelling|000010660005|25|Saga of the Great Wolf|000001126|false|Great deeds have been prophesied for this champion, such that those who fight alongside him do so all the harder as they play out the self-fulfilling prophecy.|Wolf Guard Battle Leader model only. While the bearer is leading a unit, weapons equipped by models in that unit have the [LANCE] ability.||
SM|Adamantine Mantle|000010368005|20|Forgefather’s Seekers|000001086|false|This flowing cloak or finely wrought tabard is laced through with threads of braided adamantine. When combined with armour and energy fields, it has been shown time and again that these symbols of office are proof against even the very strongest attacks.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Each time an attack is allocated to the bearer, subtract 1 from the Damage characteristic of that attack. If that attack was made with a Melta or Torrent weapon, change the Damage characteristic of that attack to 1 instead.||
SM|Zealous Vanguard|000010392005|20|Companions of Vehemence|000001091|false|This warrior is an unstoppable crusader whose hearts burn like twin pyres of eager zeal. Ever at the forefront of combat, he leads his warriors as the tip of the crusades blade.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Models in the bearer’s unit have the Scouts 6" ability.||
SM|Armoured Commander|000010779005|25|Armoured Speartip|000001147|false|This veteran commander of mechanised infantry utilises its manoeuvrability to ensnare the foe.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Once per turn, in your Movement phase, the bearer can use this Enhancement. If it does, select one friendly Adeptus Astartes Transport that is in Strategic Reserves. Until the end of the phase, for the purposes of setting up that <span class="kwb">TRANSPORT</span> on the battlefield, treat the current battle round number as being one higher than it actually is.||
SM|Adamantine Mantle|000008482005|20|Firestorm Assault Force|000000795|false|This flowing cloak or finely wrought tabard is laced through with threads of braided adamantine. When combined with armour and energy fields, it has been shown time and again that these symbols of office are proof against even the very strongest attacks.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Each time an attack is allocated to the bearer, subtract 1 from the Damage characteristic of that attack. If that attack was made with a Melta or Torrent weapon, change the Damage characteristic of that attack to 1 instead.||
SM|Vengeful Onslaught|000009186005|10|The Lost Brethren|000000900|false|This Son of Sanguinius appears to the brothers of the Death Company as a paragon of their Primarchs martial prowess. Should he fall in battle, the vengeful fury of the Lost will be inflamed.|Death Company model only. It the bearer is destroyed, until the end of your next turn, each time a friendly <span class="kwb">DEATH</span> <span class="kwb">COMPANY</span> model makes an attack, add 1 to the 1 Hit roll.||
SM|Chogorian Huntmaster|000010629005|25|Spearpoint Task Force|000001119|false|This mounted huntsman knows well the importance of manoeuvre, outflanking the enemy and ambushing unsuspecting foes from the flanks and rear, the better to land the killing blow.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">MOUNTED</span> model only. If the bearer’s unit is in Strategic Reserves, for the purposes of setting up that unit on the battlefield, treat the current battle round number as being one higher than it actually is.||
SM|Shadow War Veteran|000008490005|30|Vanguard Spearhead|000000797|false|By the time the enemy believes battle has begun, their rear lines have already been attacked at this warriors command - their supply lines cut and their communications in disarray - choking them off from vital battlefield support.|PHOBOS model only. The bearer has the following ability:<br><br><b>Lord of Deceit (Aura):</b> Once per turn, when your opponent targets a unit from their army within 12" of this model with a stratagem, you can use this ability. If you do increase the CP cost of that use of that stratagem by 1CP.||
SM|Recon Hunter|000008778005|30|Company of Hunters|000000836|false|This commander is an expert scout as well as hunter, and takes advantage of these skills to seize the most advantageous position before battle begins.|Ravenwing model only. Models in the bearer’s unit have the Scouts 9" ability.||
SM|Lord of the Ravenwing|000010155005|10|Wrath of the Rock|000001059|false|This commander has mastered the art of cavalry combat, instinctively noticing the opportune position to strike and navigating the chaos of battle with preternatural precision.|Ravenwing model only. You can re-roll Advance and Charge rolls made for the bearer’s unit.||
SM|Fulgus Magna|000009733005|20|Lion’s Blade Task Force|000000981|false|This ancient teleport homer projects a powerful narrow‑band signal, enabling the teleportarium chambers of orbiting vessels to lock on to the bearer even amid severe atmospheric or empyric disturbances.|Deathwing model only. Once per battle, at the end of your opponent’s turn, if the bearer’s unit is not within Engagement Range of one or more enemy units, the bearer can use this Enhancement. If it does, remove the bearer’s unit from the battlefield and place it into Strategic Reserves.||
SM|Warden of Honour|000010396005|20|Vindication Task Force|000001092|false|This lauded guardian is trusted with the stewardship of the crusade’s most precious standards. His unyielding presence and preservation of his charge amidst fire and heresy inspire his brothers to acts of extreme heroism.|Crusade Ancient model only. While the bearer is leading a unit, each time you roll one D6 for the bearer’s Vengeful Exhortation ability, add 1 to the result.||
SM|Ordained Sacrifice|000009835005|25|Angelic Inheritors|000001004|false|Knowing only too well the desperate and vital nature of the battle before him, this scion of Sanguinius echoes his Primarch’s resolute determination to fight on even beyond what seems the doors of certain death.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. The first time the bearer is destroyed, roll one D6 at the end of the phase: on a 2+, set the bearer back up on the battlefield as close as possible to where it was destroyed and not within Engagement Range of one or more enemy units, with 3 wounds remaining.||
SM|Veteran of Behemoth|000010633005|25|Blade of Ultramar|000001120|false|Having battled the Tyranid swarms since their first galactic invasion, this veteran officer knows well the benefit of efficient and overwhelming firepower.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. While the bearer is leading a unit, ranged weapons equipped by models in that unit have the [SUSTAINED HITS 1] ability. In addition, while the bearer’s unit is under the effects of the Devastator Doctrine, you can re-roll Advance rolls made for that unit.||
SM|Hunter’s Instincts|000010466005|25|Shadowmark Talon|000001104|false|Those who master the Path of Ambush guide their forces to launch surprise assaults on the enemy with the precise timing of true hunters.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. In your Movement phase, if the bearer’s unit is in Strategic Reserves, for the purposes of setting up that unit on the battlefield, treat the current battle round number as being one higher than it actually is.||
SM|Bombast Omnivox|000010676005|15|Bastion Task Force|000001130|false|This remarkable technological relic is mounted within the bearer’s armour gorget and facilitates code-hardened, rapid-exchange intelligence dissemination while in battle.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Each time you select the bearer’s unit as the target of a Stratagem, roll one D6, adding 1 if the bearer’s unit has the Battleline keyword: on a 4+, you gain 1CP.||
SM|Defensive Mastery|000010759005|25|Ceramite Sentinels|000001146|false|Few officers of the Chapter can match this commander’s talent for cunning defensive troop dispositions.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. After both players have deployed their armies, select up to three <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units from your army and redeploy them. When doing so, you can set those units up in Strategic Reserves, regardless of how many units are already in Strategic Reserves.||
SM|Steel Font|000010623005|15|Hammer of Avernii|000001118|false|An advanced auto-chirurgeon claimed by legend to be  the product of Ferrus Manus’ own labours, this device rapidly reknits sundered flesh and armour alike.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">TERMINATOR</span> model only. While the bearer is leading a unit, in your Command phase, you can return 1 destroyed Bodyguard model to that unit.||
SM|Dedicated Gunship|000010680005|15|Orbital Assault Force|000001131|false|Bulky and somewhat lumbering as they are, Terminator squads – or even particularly vital officers wearing Terminator plate – may be assigned a gunship for swift combat extraction and relocation mid-battle.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">TERMINATOR</span> model only. Once per battle, at the end of your opponent’s Fight phase, if the bearer’s unit is not within Engagement Range of one or more enemy units, the bearer can use this Enhancement. If it does, remove the bearer’s unit from the battlefield and place it into Strategic Reserves.||
SM|Fusillade|000009785006|25|Librarius Conclave|000000994|false|The Librarian wreathes the ammunition of his allies in armour-eroding halos of azure fire.|ADEPTUS ASTARTES PSYKER model only. This unit’s ranged attacks have:<br><ul><li>[LETHAL HITS]</li><li>If this unit has the Pyromancy Discipline ability, [SUSTAINED HITS 1].</li></ul>||
TAU|Student of Kauyon|000009839002|20|Auxiliary Cadre|000001005|false|This Shaper has not only studied the Code of Fire but has also adapted it to best suit their people’s skills.|KROOT SHAPER model only. In the Declare Battle Formations step, you can select up to three friendly KROOT CARNIVORES/FARSTALKERS units. Those units have Deep Strike.||
TAU|Exemplar of the Kauyon|000008442002|20|Kauyon|000000781|false|Long meditation upon the tenets of the Patient Hunter has seen this warrior master the application of this cunning ambush strategy. When they take to the battlefield, they embody the teachings of the Kauyon, much to the dismay of their luckless prey.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only (excluding Kroot Shaper models). While the bearer is leading a unit, the Patient Hunter Detachment rule applies to that unit from the second battle round onwards instead of from the third.||
TAU|Coordinated Exploitation|000008811002|30|Mont’ka|000000845|false|This leader eschews their own martial glory in favour of seeking out an advanced vantage point then exploiting it to guide in the firepower of their fellows.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only (excluding Kroot Shaper models). While the bearer is leading a unit, each time that unit is an Observer unit, until the end of the phase, ranged weapons equipped by models in a Guided unit have the [SUSTAINED HITS 1] ability while targeting their Spotted unit.||
TAU|Thermoneutronic Projector|000009983002|15|Experimental Prototype Cadre|000001028|false|The thermoneutronic projector uses volatile gases siphoned from the coronae of neutron stars to expel a flame capable of searing through the armour plating of a battle tank.|BATTLESUIT model only. In the Declare Battle Formations step, select one of this model’s T’au Flamer weapons. That weapon’s attacks have:<br><ul><li>+2 <b>S</b></li><li>+1 <b>AP</b> and <b>D</b>.</li></ul>||
TAU|Negation Emitters|000010896002|15|Advanced Acquisition Cadre|000001200|true|Modules of microcircuitry woven through battlesuit armour plating, these devices mask energy emissions, displace comms signals, and blind enemy sensors with particle scatter.|STEALTH BATTLESUITS unit only. This unit has -3" detection range.||
TAU|Target Optimisation Microdrones|000009636002|0|Starfire Cadre|000000966|false|A swarm of tiny experimental drones swarm about this warrior, analysing weaknesses in enemy wargear.|CADRE FiREbLADE model only. Once per turn, in your Shooting phase, when a friendly FiRE WARRiOR, PATHFiNDER TEAM or <span class="kwb">CADRE</span> <span class="kwb">FIREBLADE</span> unit within 6" of the bearer is selected to shoot, the bearer can use this Enhancement. If it does, until the end of the phase, improve the Armour Penetration characteristic of ranged weapons equipped by models in that unit by 1.||
TAU|Experienced Leader|000009645002|0|Kroot Raiding Party|000000967|false|This Shaper has defeated - and quite possibly devoured - such foes before. They are well able to advise their warriors on how to fight them.|At the start of the first battle round, select one enemy unit on the battlefield. Until the end of the battle, each time a KROOT model from your army makes an attack that targets that enemy unit, if the bearer is on the battlefield, you can re-roll the Wound roll.||
TAU|Borthrod Gland|000008821002|15|Kroot Hunting Pack|000000847|false|The Kroot found the flesh of the Borthrod so irresistible they hunted them to extinction. This preserved gland still exudes pheromones that drive nearby Kroot into a ravenous frenzy.|Kroot Flesh Shaper only. While the bearer is leading a unit, each time a model in that unit makes a melee attack, an unmodified Hit roll of 5+ scores a Critical Hit.||
TAU|Internal Grenade Racks|000008815002|20|Retaliation Cadre|000000846|false|These thigh plates house deployment rails of high-explosive bomblets. As the pilot jets over the foe, the racks can be triggered to dispense a rain of death.|T’au Empire Battlesuit model only. The bearer has the <span class="kwb">GRENADES</span> keyword, and each time the bearer ends a Normal move, you can select one enemy unit that it moved over during that move. If you do, roll six D6: for each 4+, that enemy unit suffers 1 mortal wound.||
TAU|Plasma Accelerator Rifle|000009983003|20|Experimental Prototype Cadre|000001028|false|The plasma accelerator rifle blends pulse-induction technology with a high-yield plasma generator, rendering it highly effective against both infantry and light vehicles.|BATTLESUIT model only. In the Declare Battle Formations step, select one of this model’s Plasma Rifle weapons. That weapon’s attacks have:<br><ul><li>+2 <b>S</b></li><li>+1 <b>A</b>, <b>AP</b> and <b>D</b>.</li></ul>||
TAU|Admired Leader|000009839003|20|Auxiliary Cadre|000001005|false|Having proven themselves to their alien charges, this T’au has won their fierce loyalty and become an iconic folk hero to them.|T’AU EMPIRE model only (excluding KROOT models). In your Command phase, you can select one KROOT/VESPID STINGWINGS unit within 12" of this model. If you do, that unit has +1 <b>Ld</b> and <b>OC</b> until the start of your next Command phase.||
TAU|Quill Marker|000009645003|0|Kroot Raiding Party|000000967|false|Subtly adapted through careful shaping, this warrior can use their pheromone dart-quills to mark prey that their raiding party then descend upon with predatory fury.|At the start of your Charge phase, select one enemy unit within 12" of the bearer. Until the end of the phase, each time a KROOT unit from your army declares a charge, if it is within 6" of that enemy unit, it can include that enemy unit as a target of that charge, even if it is not visible to it.||
TAU|Precision of the Patient Hunter|000008442003|15|Kauyon|000000781|false|This warrior prowls the battlefield like a high-tech predator, stalking and assessing their quarry before they strike. When they do launch their assault, their every shot and blow is informed by careful observations, perfectly aimed where they will do the greatest harm.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only. Each time the bearer makes a ranged attack, add 1 to the Hit roll. From the third battle round onwards, add 1 to the Wound roll as well.||
TAU|Unmasking Suite|000010896003|15|Advanced Acquisition Cadre|000001200|true|This advanced AI targeting assistant features incredibly powerful active scanners that can locate and pinpoint even the most well‑hidden foes as though they stood revealed in broad daylight.|GHOSTKEEL BATTLESUIT/PATHFINDER TEAM/STEALTH BATTLESUITS unit only. When this unit is selected to shoot, you can select one enemy unit within 24" of this unit. That enemy unit has +9" detection range until this unit has shot.||
TAU|Exemplar of the Mont’ka|000008811003|10|Mont’ka|000000845|false|This warrior has perfected the art of the Killing Blow, formulating swift and decisive battle plans and leading their cadres from the front in aggressive strikes.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only (excluding Kroot Shaper models). While the bearer is leading a unit, the Killing Blow Detachment rule applies to that unit during the fourth battle round as well.||
TAU|Prototype Weapon System|000008815003|15|Retaliation Cadre|000000846|false|Famed battlesuit pilots are often more than willing to assist Earth caste scientists infield-testing the latest in experimental weapons technology.|T’au Empire Battlesuit model only. Each time the bearer is selected to shoot, select either the [LETHAL HITS] or [SUSTAINED HITS 1] ability. Until those attacks are resolved, ranged weapons equipped by the bearer have the selected ability.||
TAU|Duty’s Echo|000009636003|0|Starfire Cadre|000000966|false|This tech-inlaid stave glows with the light of the T’au’va, inspiring nearby warriors to greater efforts.|ETHEREAL model only. At the end of your Shooting phase, you can select one friendly FiRE WARRiOR or PATHFiNDER TEAM unit within 6" of the bearer. If you do, that unit can make a Normal move of up to 3" and then counts as having performed the Set Overwatch Tactical Manoeuvre this turn.||
TAU|Kroothawk Flock|000008821003|10|Kroot Hunting Pack|000000847|false|This leader has painstakingly established a deep-seated bond with a small flock of Kroothawks. The avian creatures circle on high, spying out and revealing the hiding places of the prey or warning of ambushing enemies with wing-dips, diving stoops and harsh shrieks.|Kroot model only. Ranged weapons equipped by models in the bearer’s unit have the [IGNORES COVER] ability, and enemy units that are set up on the battlefield as Reinforcements cannot be set up within 12" horizontally of the bearer.||
TAU|Strategic Conqueror|000008811004|15|Mont’ka|000000845|false|A wise commander appreciates the strategic value of seizing a vital battlefield asset swiftly to establish a foothold, employing it as a jumping off point for further assaults or a rallying post for a swift retreat.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only. At the start of the first battle round, before the first turn begins, select one objective marker on the battlefield. While a friendly <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model is within range of that objective marker and the bearer is on the battlefield, add 1 to that friendly model’s Objective Control characteristic.||
TAU|Supernova Launcher|000009983004|15|Experimental Prototype Cadre|000001028|false|Adapted from standard-issue fragmentation projectors, this weapon enables the bearer to fire explosive plasma charges on parabolic trajectories. These projectiles drop amongst the enemy and explode in a coruscating fireball that evaporates metal and flesh alike.|BATTLESUIT model only. In the Declare Battle Formations step, select one of this model’s Airbursting Fragmentation Projector weapons. That weapon’s attacks have:<br><ul><li>+3 <b>S</b></li><li>+1 <b>AP</b> and <b>D</b>.</li></ul>||
TAU|Puretide Engram Neurochip|000008815004|15|Retaliation Cadre|000000846|false|Commander Puretide was the most gifted T’au war leader of all time. Upon his death, his memories were stored in a neurochip. When implanted into the brain, the bearer can access much of this wisdom.|T’au Empire Battlesuit model only. Each time you target the bearer’s unit with a Stratagem, roll one D6: on a 4+, you gain 1CP.||
TAU|Solid-image Projection Unit|000008442004|20|Kauyon|000000781|false|This holowave-emitter drone projects beams of so-called heavy light, forming convincing illusory images while simultaneously masking the true locations of its allies with advanced refraction fields.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only. After both players have deployed their armies, select up to three <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> units from your army and redeploy them. When doing so, you can set those units up in Strategic Reserves if you wish, regardless of how many units are already in Strategic Reserves.||
TAU|Nomadic Hunter|000008821004|20|Kroot Hunting Pack|000000847|false|This Shaper’s followers have become adept at the loping pursuit, snapping off harassing fire as they tirelessly and mercilessly run their victims to ground.|Kroot Trail Shaper model only. While the bearer is leading a unit, add 3" to the Move characteristic of models in that unit and ranged weapons equipped by models in that unit have the [ASSAULT] ability.||
TAU|Root-carved Weapons|000008821005|10|Kroot Hunting Pack|000000847|false|Just as the Kroot venerate the so-called Roots from which their culture derives, so they prize the traditional forms of Root-carved weapons and must perform exceptional deeds to be permitted to wield them in war.|Kroot War Shaper model only. All weapons equipped by the bearer have the [PRECISION] and [DEVASTATING WOUNDS] abilities.||
TAU|Starflare Ignition System|000008815005|20|Retaliation Cadre|000000846|false|The ignition thrusters on selected battlesuits are augmented with optional feed-selectors, allowing the pilot to release a jet of enriched accelerant upon take-off and sending the pilots streaking skywards.|T’au Empire Battlesuit model only. At the end of your opponent’s turn, if the bearer’s unit is not within Engagement Range of one or more enemy units, you can remove that unit from the battlefield and place it into Strategic Reserves.||
TAU|Through Unity, Devastation|000008442005|30|Kauyon|000000781|false|Under their calm tutelage of this leader, warriors of the Fire caste maximise every shot they fire, creating a blizzard of deadly energy.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only (excluding Kroot Shaper models). While the bearer is leading a unit, each time that unit is an Observer unit, until the end of the phase, ranged weapons equipped by models in a Guided unit have the [LETHAL HITS] ability while targeting their Spotted unit.||
TAU|Strike Swiftly|000008811005|45|Mont’ka|000000845|false|This commander knows victory is best assured by taking the fight to the enemy as soon as battle is joined.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only. In the Resolve Pre-battle Abilities step, you can select up to two friendly <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> units within 6" of this model that do not have the Scouts ability. Until the end of the battle, all models in the selected units have the <b>Scouts 6"</b> ability.||
TS|Predestined Champion|000009672002|0|Fateseekers|000000971|false|Many strands of fate intertwine about this Champion of Tzeentch, for it has been foretold that he may achieve greatness. Of course, fate is ever fickle...|While the bearer is on the battlefield, you are considered to control one additional objective marker for the purposes of the Twisting Fate army rule.||
